Liquor,Vegetables,Pork,Seafood,Candy,Jewellery,Num_Deals_Purchases,Num_Web_Purchases,Num_Catalog_Purchases,Num_Store_Purchases,Num_Web_Visits_Month,Promo_30,Promo_40,Promo_50,Promo_10,Promo_20,Complain,Total_Purchase,Age,Years_Since_Registration,Number_of_Children,Academic_Level_encoded,Gender_Female,Gender_Male,Gender_Other,Payment_Method_Card,Payment_Method_Cash,Payment_Method_Mobile,Payment_Method_Online,Payment_Method_Unknown,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Income_normalized,Recency_standardized
0.03750837240455457,0.0,0.00914634146341467,0.0,0.0,0.012048192771084348,0.13333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.6296296296296295,0.5,0.6666666666666665,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.41357804532441367,-0.8304903633550095
0.32350971198928336,0.42211055276381915,0.4044715447154472,0.7915057915057915,0.4242424242424243,0.9678714859437751,0.06666666666666667,0.2727272727272727,0.6363636363636364,0.6153846153846154,0.04999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.8148148148148147,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7556703714057124,-0.07138529073382514
0.0160750167448091,0.020100502512562804,0.022357723577235783,0.0,0.01010101010101011,0.03614457831325299,0.2666666666666667,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.18518518518518512,0.5,0.9999999999999999,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.381189693563779,-0.5544521551291243
0.1219022103148024,0.010050251256281409,0.049796747967479696,0.06563706563706564,0.06565656565656566,0.08032128514056223,0.06666666666666667,0.2727272727272727,0.09090909090909091,0.5384615384615385,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.8148148148148147,0.5,0.33333333333333326,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6465621114120743,0.8257388860003019
0.023442732752846612,0.20100502512562818,0.1128048780487805,0.138996138996139,0.20202020202020202,0.04819277108433734,0.2,0.2727272727272727,0.09090909090909091,0.5384615384615385,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.6296296296296295,0.5,0.33333333333333326,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5526262519158289,0.9637579901132445
0.019423978566644323,0.060301507537688454,0.059959349593495956,0.07335907335907337,0.005050505050505055,0.14457831325301201,0.13333333333333333,0.2727272727272727,0.0,0.3076923076923077,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.7037037037037035,1.0,0.33333333333333326,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.36814759834588057,-0.6579664832138312
0.21299397186872068,0.040201005025125636,0.41361788617886186,0.5791505791505791,0.17676767676767677,0.03212851405622488,0.06666666666666667,0.18181818181818182,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.2962962962962963,0.5,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7902854223498906,-1.6241002120044294
0.12257200267916944,0.19095477386934678,0.07012195121951222,0.06177606177606179,0.12626262626262627,0.04819277108433734,0.06666666666666667,0.2727272727272727,0.4545454545454546,0.7692307692307693,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.5185185185185184,1.0,0.6666666666666665,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7338757097001186,1.515834406565015
0.37575351640991295,0.42713567839195987,0.17378048780487806,0.09652509652509653,0.6212121212121212,0.4578313253012048,0.13333333333333333,0.36363636363636365,0.6363636363636364,1.0,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.33333333333333326,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6643178685379937,0.5497006777744166
0.029470864032150018,0.020100502512562804,0.021341463414634165,0.023166023166023175,0.0,0.10843373493975901,0.13333333333333333,0.2727272727272727,0.0,0.23076923076923078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.9259259259259258,0.5,0.6666666666666665,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.37199371511745594,0.3426720216050027
0.3724045545880777,0.07035175879396986,0.728658536585366,0.8108108108108107,0.0,0.17269076305220882,0.06666666666666667,0.6363636363636364,0.4545454545454546,0.7692307692307693,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435898,0.6666666666666665,1.0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6085057980933286,0.9982627661414801
0.19624916275954452,0.0,0.12601626016260165,0.6911196911196911,0.48989898989898994,0.20883534136546184,0.06666666666666667,0.6363636363636364,0.18181818181818182,0.7692307692307693,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.33333333333333326,0.5,0.33333333333333326,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6080816649155107,1.101777094226187
0.2143335565974548,0.24120603015075381,0.1351626016260163,0.15057915057915058,0.36363636363636365,0.19277108433734938,0.2666666666666667,0.5454545454545454,0.18181818181818182,0.7692307692307693,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.37037037037037024,0.5,0.33333333333333326,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5243731986389181,0.5497006777744166
0.7032819825853985,0.8944723618090452,0.5640243902439026,0.29729729729729726,0.6969696969696971,0.4738955823293173,0.06666666666666667,0.36363636363636365,0.6363636363636364,0.6923076923076923,0.04999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.5384615384615384,0.37037037037037024,0.5,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8349350787056227,-0.5889569311573599
0.005358338914936367,0.04522613065326635,0.00914634146341467,0.007722007722007734,0.02525252525252525,0.08835341365461845,0.06666666666666667,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.4444444444444444,0.5,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.21679952959774826,1.5503391825932507
0.034159410582719346,0.0,0.01626016260162605,0.0,0.0,0.016064257028112428,0.13333333333333333,0.2727272727272727,0.0,0.23076923076923078,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.4074074074074072,0.0,0.6666666666666665,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.33927762408305295,-0.1058900667620608
0.014735432016075023,0.010050251256281409,0.031504065040650425,0.027027027027027042,0.020202020202020207,0.020080321285140534,0.06666666666666667,0.18181818181818182,0.0,0.23076923076923078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.4814814814814814,0.5,0.33333333333333326,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.30362151897514,-0.7269760352703025
0.022772940388479573,0.0,0.007113821138211379,0.0,0.0,0.0,0.06666666666666667,0.09090909090909091,0.0,0.23076923076923078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.4074074074074072,0.5,0.33333333333333326,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35517297886081683,-1.6241002120044294
0.005358338914936367,0.040201005025125636,0.01016260162601626,0.04633204633204635,0.045454545454545456,0.016064257028112428,0.2666666666666667,0.2727272727272727,0.0,0.23076923076923078,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.6296296296296295,0.0,0.6666666666666665,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.08915472185538986,-0.5199473791008886
0.37374413931681183,0.39698492462311563,0.6321138211382115,0.7992277992277992,0.883838383838384,0.3815261044176707,0.06666666666666667,0.36363636363636365,0.5454545454545454,0.3076923076923077,0.04999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.6296296296296295,0.5,0.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7406811193260139,-1.2100428996656016
0.6148693904889484,0.1055276381909548,0.11991869918699188,0.050193050193050204,0.0505050505050505,0.08433734939759036,0.2,0.7272727272727273,0.2727272727272727,0.38461538461538464,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.4444444444444444,1.0,0.33333333333333326,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5939021216298281,-0.03688051470558949
0.014735432016075023,0.0,0.0060975609756097615,0.023166023166023175,0.01010101010101011,0.02409638554216867,0.06666666666666667,0.09090909090909091,0.0,0.23076923076923078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.6666666666666665,1.0,0.33333333333333326,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.21238468879228078,0.5151959017461809
0.12257200267916944,0.2160804020100503,0.22967479674796754,0.04633204633204635,0.045454545454545456,0.0,0.13333333333333333,0.7272727272727273,0.18181818181818182,1.0,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.5925925925925926,1.0,0.33333333333333326,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6708244570613355,1.308805750395601
0.24849296718017413,0.7989949748743719,0.19715447154471546,0.22393822393822393,0.045454545454545456,0.5662650602409638,0.2666666666666667,0.18181818181818182,0.2727272727272727,0.38461538461538464,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.5555555555555556,0.0,0.33333333333333326,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6265700157122064,0.032129037350881816
0.35097119892833223,0.0,0.1361788617886179,0.1081081081081081,0.1414141414141414,0.6224899598393574,0.06666666666666667,1.0,0.09090909090909091,0.6153846153846154,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5185185185185184,1.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5531178608264814,1.4123200784803078
0.478231748158071,0.3819095477386935,0.40142276422764234,0.44787644787644787,0.0,0.04819277108433734,0.06666666666666667,0.36363636363636365,0.5454545454545454,0.6923076923076923,0.04999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.5555555555555556,1.0,0.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8093810547420982,1.3433105264238365
0.24916275954454117,0.09045226130653268,0.12804878048780488,0.18146718146718147,0.24242424242424243,0.3132530120481928,0.13333333333333333,0.4545454545454546,0.18181818181818182,0.38461538461538464,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.2222222222222221,1.0,0.33333333333333326,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6241119711589439,0.9982627661414801
0.04286671131949096,0.005025125628140711,0.021341463414634165,0.0,0.005050505050505055,0.10843373493975901,0.13333333333333333,0.18181818181818182,0.09090909090909091,0.23076923076923078,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.6296296296296295,0.5,0.6666666666666665,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.47286029631486104,-0.7614808112985382
0.02009377093101139,0.01507537688442212,0.07012195121951222,0.07335907335907337,0.10606060606060605,0.5421686746987953,0.06666666666666667,0.09090909090909091,0.0,0.15384615384615385,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435898,0.7407407407407407,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.19942934808802693,0.8602436620285375
0.3114534494306765,0.35678391959799,0.2540650406504066,0.3590733590733591,0.045454545454545456,0.24899598393574296,0.2,0.8181818181818182,0.0,0.38461538461538464,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.5925925925925926,1.0,0.33333333333333326,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6304257718741867,0.7912341099720662
0.11520428667113193,0.3668341708542714,0.09451219512195125,0.3667953667953668,0.39393939393939403,0.1365461847389558,0.13333333333333333,0.18181818181818182,0.36363636363636365,0.7692307692307693,0.04999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.4615384615384615,0.4814814814814814,1.0,0.33333333333333326,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6170944949441398,0.30816724557676706
0.00870730073677159,0.05527638190954774,0.024390243902439046,0.050193050193050204,0.0404040404040404,0.16064257028112447,0.13333333333333333,0.2727272727272727,0.0,0.3076923076923077,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.7777777777777777,0.5,0.33333333333333326,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.35638754205184064,0.7567293339438306
0.5244474212993973,0.15075376884422112,0.5457317073170732,0.5405405405405406,0.38383838383838387,0.06024096385542166,0.06666666666666667,0.36363636363636365,0.9090909090909091,0.6923076923076923,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.7407407407407407,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6972942231133303,-1.2100428996656016
0.15003348961821833,0.010050251256281409,0.025406504065040664,0.027027027027027042,0.0,0.44176706827309237,0.13333333333333333,0.4545454545454546,0.2727272727272727,0.23076923076923078,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.37037037037037024,0.5,0.33333333333333326,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4572541232492457,-1.1065285715808948
0.4159410582719357,0.3668341708542714,0.42073170731707327,0.30115830115830117,0.24242424242424243,0.3413654618473896,0.06666666666666667,0.7272727272727273,0.36363636363636365,0.46153846153846156,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.4444444444444444,0.5,0.0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5789128695501297,0.7567293339438306
0.07434695244474213,0.01507537688442212,0.028455284552845544,0.007722007722007734,0.030303030303030304,0.06024096385542166,0.13333333333333333,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.5925925925925926,0.5,0.33333333333333326,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5740064198340097,1.308805750395601
0.026791694574681835,0.01507537688442212,0.030487804878048808,0.038610038610038616,0.045454545454545456,0.15261044176706826,0.2,0.2727272727272727,0.0,0.23076923076923078,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.4444444444444444,1.0,0.33333333333333326,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.22921506443932488,-1.175538123637366
0.043536503683858,0.0,0.046747967479674815,0.015444015444015469,0.015151515151515152,0.08032128514056223,0.2666666666666667,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.7407407407407407,1.0,0.6666666666666665,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3346121591270568,-1.38256677980678
0.02009377093101139,0.04522613065326635,0.012195121951219523,0.007722007722007734,0.055555555555555566,0.12048192771084336,0.2,0.18181818181818182,0.0,0.3076923076923077,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.6296296296296295,0.5,0.6666666666666665,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.32748864961779817,0.17014814146382443
0.6577361018084393,0.3668341708542714,0.3567073170731708,0.21621621621621623,0.0707070707070707,0.7028112449799198,0.06666666666666667,0.18181818181818182,0.36363636363636365,0.46153846153846156,0.24999999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.5,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6913756374046905,1.5848439586214862
0.12257200267916944,0.07035175879396986,0.728658536585366,0.8108108108108107,0.0,0.17269076305220882,0.06666666666666667,0.6363636363636364,0.4545454545454546,0.7692307692307693,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435898,0.5555555555555556,1.0,0.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4830732304489064,0.9982627661414801
0.13261888814467515,0.09045226130653268,0.2560975609756098,0.12355212355212354,0.5454545454545455,0.21686746987951805,0.13333333333333333,0.36363636363636365,0.5454545454545454,0.6153846153846154,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.5185185185185184,0.5,0.33333333333333326,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.504410021110265,0.23915769352029573
0.6034829202947086,0.3065326633165829,0.7693089430894311,0.7181467181467183,0.8232323232323233,0.08032128514056223,0.06666666666666667,0.5454545454545454,0.4545454545454546,0.7692307692307693,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.6296296296296295,0.5,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6913852767950955,1.6883582867061933
0.16342933690555927,0.07537688442211056,0.10975609756097562,0.015444015444015469,0.07575757575757575,0.2008032128514056,0.4,0.6363636363636364,0.09090909090909091,0.46153846153846156,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.4814814814814814,1.0,0.33333333333333326,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3883132030730376,0.23915769352029573
0.13596784996651037,0.0,0.01016260162601626,0.0,0.0,0.008032128514056214,0.33333333333333337,0.2727272727272727,0.09090909090909091,0.46153846153846156,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.5185185185185184,1.0,0.6666666666666665,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4190917766360455,0.5151959017461809
0.12257200267916944,0.15075376884422112,0.07012195121951222,0.3088803088803089,0.23232323232323232,0.15261044176706826,0.06666666666666667,0.4545454545454546,0.2727272727272727,1.0,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.4444444444444444,0.5,0.33333333333333326,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4830732304489064,0.2736624695485314
0.6021433355659744,0.5125628140703519,0.8516260162601628,0.5135135135135135,0.5151515151515151,0.16064257028112447,0.06666666666666667,0.4545454545454546,0.5454545454545454,0.7692307692307693,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.5925925925925926,1.0,0.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.820572387002246,1.619348734649722
0.12257200267916944,0.010050251256281409,0.00914634146341467,0.015444015444015469,0.030303030303030304,0.08032128514056223,0.0,0.09090909090909091,0.09090909090909091,0.8461538461538463,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.7037037037037035,0.5,0.33333333333333326,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4830732304489064,0.6532150058591236
0.005358338914936367,0.0,0.07012195121951222,0.04633204633204635,0.005050505050505055,0.06425702811244978,0.06666666666666667,0.09090909090909091,0.0,0.46153846153846156,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.37037037037037024,0.5,0.33333333333333326,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4052978089665609,0.9637579901132445
0.3824514400535834,0.2512562814070352,0.14430894308943093,0.1274131274131274,0.25252525252525254,0.6385542168674699,0.2666666666666667,0.36363636363636365,0.4545454545454546,1.0,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444444,1.0,0.33333333333333326,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5942780578556213,0.9982627661414801
0.49162759544541196,0.040201005025125636,0.07113821138211385,0.04247104247104248,0.2222222222222222,0.0682730923694779,0.06666666666666667,0.5454545454545454,0.2727272727272727,0.3076923076923077,0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.3846153846153846,0.4444444444444444,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5944997638349351,0.9292532140850088
0.3938379102478232,0.035175879396984924,0.0772357723577236,0.4247104247104247,0.07575757575757575,0.06024096385542166,0.13333333333333333,0.7272727272727273,0.36363636363636365,0.6923076923076923,0.29999999999999993,0.0,1.0,0.0,0.0,0.0,0.0,0.5897435897435898,0.5925925925925926,0.5,0.33333333333333326,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5670275011808253,-1.4170715558350155
0.12257200267916944,0.19095477386934678,0.29166666666666674,0.19305019305019305,0.28787878787878785,0.004016064257028107,0.33333333333333337,0.2727272727272727,0.9090909090909091,0.3076923076923077,0.24999999999999994,0.0,0.0,1.0,0.0,1.0,0.0,0.5128205128205128,0.33333333333333326,0.5,0.33333333333333326,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.829382789832371,0.411681573661474
0.026791694574681835,0.0,0.019308943089430902,0.007722007722007734,0.005050505050505055,0.012048192771084348,0.06666666666666667,0.18181818181818182,0.0,0.23076923076923078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.6296296296296295,0.5,0.6666666666666665,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4594037073095497,0.20465291749206008
0.12257200267916944,0.26633165829145733,0.07012195121951222,0.6486486486486487,0.2676767676767677,0.21285140562248994,0.06666666666666667,0.18181818181818182,0.6363636363636364,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358974358974359,0.4444444444444444,0.5,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4830732304489064,0.8602436620285375
0.005358338914936367,0.040201005025125636,0.07012195121951222,0.0,0.045454545454545456,0.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.6666666666666665,0.5,0.6666666666666665,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.32982138209579626,-0.5889569311573599
0.0944407233757535,0.07537688442211056,0.1554878048780488,0.25868725868725867,0.15656565656565655,0.1405622489959839,0.06666666666666667,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.37037037037037024,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.46869607965992227,0.7912341099720662
